Title,URL,Published At
How One Bad CrowdStrike Update Crashed the World’s Computers,https://www.wired.com/story/crowdstrike-outage-update-windows/,2024-07-19T14:46:19Z
England fans' weird and wonderful road to Euro 2024 final,https://www.bbc.com/news/articles/ckmg5l3y5v8o,2024-07-13T03:13:12Z
I took a $185 ferry to the Florida Keys for a day trip. It was great despite a few small issues.,https://www.businessinsider.com/day-trip-to-florida-keys-ferry-key-west-express-review-2024-7,2024-07-21T12:11:02Z
India kicks off $11.5 billion spectrum auction; analysts expect lacklustre bidding,https://sg.finance.yahoo.com/news/india-kicks-off-11-5-061408594.html,2024-06-25T06:14:08Z
India court suspends order to restaurants to display owners' names after anti-Muslim bias concerns,https://www.yahoo.com/news/india-court-suspends-order-restaurants-095207471.html,2024-07-22T09:52:07Z
India to probe iPhone factory hiring practices,https://www.bbc.com/news/articles/cydvp336y3no,2024-06-27T05:55:59Z
"North India eateries told to display employee names in Hindu holy month, sparking anger",https://www.yahoo.com/news/north-india-eateries-told-display-095000804.html,2024-07-18T09:50:00Z
India event organiser arrested after fatal crush,https://www.bbc.com/news/articles/c725dxwdx19o,2024-07-08T07:03:46Z
Micato Safaris Offers the Ultimate Tour of India,http://coolhunting.com/travel/micato-safaris-offers-the-ultimate-tour-of-india/,2024-07-16T11:31:58Z
Lavish Ambani wedding divides opinions in India,https://www.bbc.com/news/videos/cgr5073mz74o,2024-07-12T13:22:41Z
Indian Prime Minister Modi makes first visit to ally Russia since the start of its war on Ukraine,https://www.yahoo.com/news/indian-prime-minister-modi-makes-040331968.html,2024-07-08T04:03:31Z
"At Least 27 Are Killed in a Stampede at a Religious Event in India, Officials Say",https://time.com/6994432/deadly-stampede-india-hathras-uttar-pradash/,2024-07-02T12:01:31Z
India’s Modi Makes Rare Visit to Russia’s Putin as Ties Remain Strained Over War in Ukraine,https://time.com/6995683/india-modi-putin-russia-visit-ukraine-war-china/,2024-07-08T08:20:00Z
India's Modi goes to Moscow for his 1st visit since Russia invaded Ukraine,https://www.npr.org/2024/07/08/nx-s1-5032082/india-russia-modi-visit-putin,2024-07-08T18:54:09Z
Truck Receives Laser Signal from Space in First-of-Its-Kind Demonstration,https://gizmodo.com/truck-receives-laser-signal-from-space-in-first-of-its-kind-demonstration-2000473603,2024-07-16T15:00:18Z
An iPhone plant in India reportedly avoided hiring married women,https://www.digitaltrends.com/mobile/an-iphone-plant-in-india-foxconn-reportedly-avoided-hiring-married-women/,2024-06-26T12:47:04Z
World Cup glory a vindication for India cricket legends,https://www.bbc.com/news/articles/c3ge87ew7kyo,2024-07-01T09:38:48Z
Why Modi and Putin Are Friends,https://time.com/6996536/india-russia-modi-putin-visit/,2024-07-09T17:58:47Z
Chaos Reigns as Global Outage Breaks Everything from Airlines to Emergency Services,https://gizmodo.com/chaos-reigns-as-global-outage-breaks-everything-from-airlines-to-emergency-services-2000476734,2024-07-19T13:15:37Z
Dozens killed in stampede at India religious event,https://www.bbc.com/news/articles/cv2g7wgj83no,2024-07-02T11:38:56Z
"Rural, low-income areas suffer as megacity depletes water supplies: 'All that water from around us goes to the people in the big city'",https://www.yahoo.com/news/rural-low-income-areas-suffer-230000555.html,2024-06-30T23:00:00Z
The Company Men,https://im1776.com/2024/06/19/the-company-men/,2024-06-24T19:36:20Z
Putin pledges to free Indians strong-armed into serving in Russian army,https://uk.news.yahoo.com/putin-pledges-free-indians-strong-135847670.html,2024-07-13T13:58:47Z
Google has big new ideas about the Play Store,https://www.theverge.com/2024/7/24/24205052/google-play-collections-ai-features-rewards-pixel,2024-07-24T13:00:00Z
Apple reviving plans to make iPads in India – AirPods too,https://9to5mac.com/2024/07/09/make-ipads-in-india/,2024-07-09T12:19:55Z
Apple's Efforts to Automate iPhone Assembly Detailed in New Report,https://www.macrumors.com/2024/06/24/apple-automating-iphone-assembly-report/,2024-06-24T21:00:00Z
OnePlus 12 and OnePlus Open get the latest June Android security patches,https://www.androidcentral.com/apps-software/oneplus-12-and-oneplus-open-gain-june-2024-security-patch,2024-07-09T15:42:06Z
OnePlus Nord 4 packs in a full metal body design and Snapdragon 7 Plus Gen 3,https://www.androidcentral.com/phones/oneplus-nord-4-with-snapdragon-7-plus-gen-3-goes-official,2024-07-16T17:04:27Z
The CMF Phone 1 is a customizable budget phone starting at $199,https://www.androidcentral.com/phones/the-cmf-phone-1-is-a-customizable-budget-phone-starting-at-dollar199,2024-07-08T09:00:21Z
"Engineers warn prolonged outages could soon strike one of the world's most populous countries: 'If the situation continues, there are fair chances of a grid disturbance'",https://www.yahoo.com/news/engineers-warn-prolonged-outages-could-230000361.html,2024-07-07T23:00:00Z
Common blood-thinning drug neutralises cobra venom,https://www.bbc.com/news/articles/cv2gwv284y1o,2024-07-17T18:15:42Z
"India slashes import tax on gold, silver to tackle smuggling",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_9bd83b8e-03fc-43a4-9c39-bd1a986329db,2024-07-23T07:02:55Z
Digital Tax Talks In G20 Spotlight As US Tariff Threat Looms,https://news.slashdot.org/story/24/07/24/0513212/digital-tax-talks-in-g20-spotlight-as-us-tariff-threat-looms,2024-07-24T10:00:00Z
Married women face hiring challenges at Foxconn plants in India,https://appleinsider.com/articles/24/06/25/married-women-face-hiring-challenges-at-foxconn-plants-in-india,2024-06-25T14:16:47Z
Apple's India business surges by 33% as iPhone sales grow,https://appleinsider.com/articles/24/07/15/apples-india-business-surges-by-33-as-iphone-sales-grow,2024-07-15T12:41:36Z
India makes it cheaper to import and manufacture iPhones,https://appleinsider.com/articles/24/07/23/india-makes-it-cheaper-to-import-and-manufacture-iphones,2024-07-23T11:41:15Z
"China Dominates Generative AI Patent Filings, UN Says",https://yro.slashdot.org/story/24/07/05/1421237/china-dominates-generative-ai-patent-filings-un-says,2024-07-05T14:42:00Z
Apple looks to India for iPads and AirPod charging cases,https://appleinsider.com/articles/24/07/08/apple-looks-to-india-for-ipads-and-airpod-charging-cases,2024-07-08T17:16:39Z
"Faulty cybersecurity update takes out banks, airlines and other major companies worldwide",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_af6efd8c-fb64-4bea-bf30-be9d7c096f27,2024-07-19T08:51:43Z
Putin wants to strengthen a big challenger to Western dominance,https://www.businessinsider.com/russia-economy-putin-touts-brics-parliament-structure-west-sanctions-dedollarization-2024-7,2024-07-16T08:51:36Z
"iPhone imports into India to get cheaper, thanks to tax cut",https://9to5mac.com/2024/07/23/iphone-imports-into-india-get-cheaper/,2024-07-23T13:18:24Z
Modi's balancing act as he meets Putin in Moscow,https://www.bbc.com/news/articles/cpd91pe5r9go,2024-07-09T10:40:40Z
KOSA sponsors urge ‘quick and clean’ Senate vote with less than two weeks until recess,https://www.theverge.com/2024/7/23/24204702/kosa-quick-vote-senate-floor-schumer-blumenthal-blackburn,2024-07-23T23:28:30Z
Samsung Galaxy M35 releases in India,https://phandroid.com/2024/07/17/samsung-galaxy-m35-releases-in-india/,2024-07-17T20:23:37Z
We'll Have to Wait a Bit Longer for the World's Biggest Fusion Reactor,https://gizmodo.com/delay-largest-fusion-reactor-iter-tokamak-clean-energy-1851575039,2024-07-03T16:55:00Z
Persian Gulf Experiences Record (and Life-Threatening) Heat Index,https://news.slashdot.org/story/24/07/20/0314201/persian-gulf-experiences-record-and-life-threatening-heat-index,2024-07-20T20:34:00Z
India calls out Apple’s ‘abusive conduct and practices’ with App Store as antitrust woes continue,https://9to5mac.com/2024/07/12/india-calls-out-apples-abusive-conduct-and-practices-with-app-store-as-antitrust-woes-continue/,2024-07-12T13:40:24Z
Samsung could open Fold and Flip 6 reservations in India this week,https://www.androidpolice.com/samsung-could-open-fold-flip-6-pre-orders-this-week/,2024-06-24T21:09:16Z
My parents struggled in blue-collar jobs. Paying off their mortgage and retiring them is my proudest achievement.,https://www.businessinsider.com/entrepreneur-retired-parents-mortgage-2024-6,2024-06-27T09:32:23Z
"Inside the Ambani wedding: Details you may have missed, according to a guest who was there all weekend",https://www.businessinsider.com/ambani-wedding-guest-shares-behind-the-scenes-details-of-festivities-2024-7,2024-07-15T22:02:20Z
India Mahdavi and Crosby Studios create reflective ping pong parlour in Paris,https://www.dezeen.com/2024/07/09/india-mahdavi-crosby-studios-ping-pong-installation-paris/,2024-07-09T10:00:45Z
"Alibaba to close data centres in Australia, India amid expansion in Southeast Asia, Mexico",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_3e4ff13f-14d1-488f-95d2-30cd70dcce22,2024-06-28T09:30:00Z
"Russia wants quick solution to issue of Indians caught up in Ukraine war, top diplomat says",https://www.yahoo.com/news/russia-wants-quick-solution-issue-090639598.html,2024-07-11T09:06:39Z
Global elite flock to extravagant Indian wedding of billionaire Ambani's son,https://uk.news.yahoo.com/global-elite-flock-extravagant-indian-090025142.html,2024-07-16T09:00:25Z
India's antitrust regulator accuses Apple of abusing its market dominance,https://appleinsider.com/articles/24/07/12/indias-antitrust-regulator-accuses-apple-of-abusing-its-market-dominance,2024-07-12T14:16:11Z
Indian sends labor officials to grill Foxconn over hiring practices,https://appleinsider.com/articles/24/07/03/indian-sends-labor-officials-to-grill-foxconn-over-hiring-practices,2024-07-03T12:29:43Z
"Siblings abandon modern construction methods to build hand-sculpted mud house in mountains: 'If birds and ants can make their homes, why can't we?'",https://www.yahoo.com/tech/siblings-abandon-modern-construction-methods-170000740.html,2024-06-29T17:00:00Z
"Netflix, Amazon Lead With 53% of Original Streaming Title Orders in First Quarter of 2024, Study Finds",https://finance.yahoo.com/news/netflix-amazon-lead-53-original-083000616.html,2024-07-01T08:30:00Z
South Korea plans to roll out 'Star Wars' laser weapon to melt North Korean drones for just $1.50 a hit,https://www.businessinsider.com/south-korea-to-deploy-star-wars-laser-weapon-melt-drones-2024-7,2024-07-13T10:06:27Z
"As Boeing bleeds cash, Airbus predicts it'll double the size of its fleet worldwide in the next 20 years",https://www.businessinsider.com/airbus-predict-double-current-fleet-20-years-2024-7,2024-07-15T09:58:56Z
Inside the 78 minutes that took down millions of Windows machines,https://www.theverge.com/2024/7/23/24204196/crowdstrike-windows-bsod-faulty-update-microsoft-responses,2024-07-23T15:40:18Z
"The “Netflix of anime” piracy site abruptly shuts down, shocking users",https://arstechnica.com/tech-policy/2024/07/the-netflix-of-anime-piracy-site-abruptly-shuts-down-shocking-users/,2024-07-05T17:02:01Z
Luxury Meets Sustainability In This Mirrored Holiday Home In The Forests Of India,https://www.yankodesign.com/2024/06/25/luxury-meets-sustainability-in-this-mirrored-holiday-home-in-the-forests-of-india/,2024-06-25T15:20:31Z
These are the major elections NPR correspondents are watching,https://www.npr.org/2024/06/30/g-s1-6338/2024-major-elections-npr-reporting,2024-06-30T10:00:00Z
'My boarding pass and luggage tags were filled in manually',https://www.bbc.com/news/videos/c9e9kyy5ly1o,2024-07-19T11:32:32Z
"Former PMs, film and sports stars join Ambani wedding",https://www.bbc.com/news/videos/cv2gnv34kyeo,2024-07-12T21:10:01Z
Apple has issued urgent spyware attack warning in 98 countries,https://readwrite.com/apple-has-issued-spyware-attack-warnings-in-98-countries/,2024-07-11T09:56:57Z
Pirate site Animeflix unexpectedly shuts down,https://readwrite.com/pirate-site-animeflix-shuts-down/,2024-07-08T15:02:56Z
"Windows Global IT outage: CrowdStrike update grounds aircraft, banks and broadcasters also down",https://readwrite.com/faulty-crowdstrike-update-grounds-aircraft-banks-and-broadcasters-also-down/,2024-07-19T09:00:38Z
WazirX hacker swaps $150M of tokens to Ethereum,https://readwrite.com/wazirx-hacker-swaps-150m-of-tokens-to-ethereum/,2024-07-19T14:35:11Z
I stepped on a bomb in Afghanistan. Blind running saved my life,https://www.bbc.com/news/articles/c0krv0252vyo,2024-07-14T02:27:10Z
