#,Title,URL,Published At
12,"Elon Musk Is All In On Endorsing Trump. His Chatbot, Grok, Is Not",https://www.wired.com/story/elon-musk-is-all-in-on-endorsing-trump-his-ai-chatbot-grok-is-not/,2024-07-18T15:26:20Z
13,Elon Musk Pushes Back Timeline for Optimus Robots,https://gizmodo.com/elon-musk-pushes-back-timeline-for-optimus-robots-2000477421,2024-07-22T17:20:23Z
14,Musk and tech elite back a pro-Trump super PAC,https://www.theverge.com/2024/7/16/24199700/elon-musk-joe-lonsdale-america-pac-donald-trump,2024-07-16T16:09:11Z
15,"Elon Musk Throws Tantrum, Says He’s Moving SpaceX HQ to Texas",https://gizmodo.com/elon-musk-throws-tantrum-says-hes-moving-spacex-hq-to-texas-2000474105,2024-07-16T20:20:14Z
16,Elon Musk’s X Restricts Access to Report of Alleged Russian War Crime,https://gizmodo.com/elon-musks-x-restricts-access-to-report-of-alleged-russian-war-crime-2000468908,2024-07-10T18:25:56Z
17,[Removed],https://removed.com,1970-01-01T00:00:00Z
18,Elon Musk’s X Is Reportedly Resisting a Subpoena in Jeffrey Epstein-Related Legal Case,https://gizmodo.com/elon-musks-x-is-reportedly-resisting-a-subpoena-in-jeffrey-epstein-related-legal-case-2000476538,2024-07-19T15:55:55Z
19,Elon Musk denies tweets misled Twitter investors ahead of purchase,https://arstechnica.com/tech-policy/2024/07/elon-musk-denies-tweets-misled-twitter-investors-ahead-of-purchase/,2024-07-05T20:14:06Z
20,[Removed],https://removed.com,1970-01-01T00:00:00Z
21,You’ll Soon Be Able to Blow Up Cybertrucks in ‘Fortnite’,https://gizmodo.com/youll-soon-be-able-to-blow-up-cybertrucks-in-fortnite-2000477483,2024-07-22T17:30:55Z
22,Check Out WIRED’s Merch Store Refresh,https://www.wired.com/story/wireds-merch-store-summer-2024-refresh/,2024-07-13T15:00:00Z
23,The Trump shooting: what happened and what’s next,https://www.theverge.com/2024/7/15/24199116/trump-shooting-assassination-attempt-rally-presidential-race,2024-07-15T18:13:19Z
24,Free Elon!,https://www.businessinsider.com/elon-musk-twitter-blue-checks-fine-europe-very-dumb-2024-7,2024-07-12T13:52:19Z
25,Elon Musk wants the X ad boycott leaders to face criminal charges,https://readwrite.com/elon-musk-x-boycott-criminal-charges/,2024-07-12T16:15:36Z
26,Elon Musk reveals Grok 2 will ‘probably’ be ready by next month,https://readwrite.com/elon-musk-reveals-grok-2-will-probably-be-ready-by-next-month/,2024-07-10T14:56:42Z
27,Silicon Valley Royalty Put on the MAGA Hat and Open Their Wallets,https://gizmodo.com/silicon-valley-royalty-put-on-the-maga-hat-and-open-their-wallets-2000474011,2024-07-16T19:57:55Z
28,SpaceX’s Falcon 9 Grounded After Second Stage Breaks Apart in Space,https://gizmodo.com/spacexs-falcon-9-grounded-after-second-stage-breaks-apart-in-space-2000469770,2024-07-12T17:15:54Z
29,Elon Musk is giving India the cold shoulder and ghosting officials on Tesla investments,https://www.businessinsider.com/elon-musk-ghosts-indian-officials-tesla-investment-2024-7,2024-07-05T04:02:35Z
30,Elon Musk says he 'fully endorses' Donald Trump after rally incident,https://www.businessinsider.com/elon-musk-endorses-trump-after-pennsylvania-rally-incident-2024-7,2024-07-13T23:16:21Z
31,"Twitter's not back. But it's not going anywhere, either. Ask Ezra Klein.",https://www.businessinsider.com/joe-biden-twitter-ezra-klein-elon-musk-2024-7,2024-07-22T20:52:07Z
32,Elon Musk gives a hint at just how much his AI chatbot cost to develop,https://www.businessinsider.com/elon-musk-hints-how-much-grok-ai-chatbot-training-costs-2024-7,2024-07-01T16:18:48Z
33,Elon Musk may be souring on San Francisco with a move to sublease X's headquarters,https://www.businessinsider.com/elon-musk-x-to-sublease-san-francisco-hq-office-report-2024-7,2024-07-12T12:14:06Z
34,Tesla's massive EV market share was never sustainable,https://www.businessinsider.com/tesla-loses-market-share-but-elon-musk-still-wins-2024-7,2024-07-13T11:59:02Z
35,Elon Musk has reportedly offered his sperm to help colonize Mars. It's unclear if that's possible.,https://www.businessinsider.com/elon-musk-reportedly-offered-sperm-colonize-mars-maybe-impossible-2024-7,2024-07-11T21:02:02Z
36,"Elon Musk, Tucker Carlson, and David Sacks personally lobbied Trump to pick Vance: report",https://www.businessinsider.com/donald-trump-jd-vance-elon-musk-tucker-carlson-david-sacks-2024-7,2024-07-16T13:17:22Z
37,"Elon Musk says a Trump presidency would be good for Tesla, but 'devastating' for its rivals",https://www.businessinsider.com/elon-musk-trump-presidency-good-for-tesla-devastating-for-rivals-2024-7,2024-07-24T09:26:33Z
38,Elon Musk's web of investments keeps getting more tightly interwoven,https://www.businessinsider.com/elon-musks-investments-tesla-xai-x-connected-2024-7,2024-07-24T16:32:27Z
39,Elon Musk just dodged a $500 million bullet,https://www.businessinsider.com/judge-ruled-in-favor-elon-musk-saving-x-500-million-2024-7,2024-07-10T19:06:44Z
40,Elon Musk mocks Microsoft over the global IT outage,https://www.businessinsider.com/elon-musk-mocks-microsoft-over-global-it-outage-2024-7,2024-07-19T10:49:46Z
41,Elon Musk explains why Tesla's Robotaxi event is delayed,https://www.businessinsider.com/elon-musk-says-tesla-robotaxi-event-delay-due-to-redesign-2024-7,2024-07-15T21:08:01Z
42,Inside Elon Musk's burn book — the non-exhaustive list of billionaires he's fought with in 2024,https://www.businessinsider.com/elon-musk-burn-book-billionaires-fighting-with-2024-6,2024-06-26T11:09:01Z
43,Silicon Valley Donors Bailed on Biden. Kamala Harris Is Winning Them Back,https://www.wired.com/story/bidens-out-silicon-valley-donors-turn-to-kamala-harris/,2024-07-22T12:31:17Z
44,Elon Musk is probably getting a little nervous,https://www.businessinsider.com/elon-musk-seemed-nervous-during-tesla-earnings-call-2024-7,2024-07-24T04:47:39Z
45,Bezos vs. Musk: Blue Origin Files Complaint Over SpaceX’s Florida Launch Plans,https://gizmodo.com/bezos-vs-musk-blue-origin-files-complaint-over-spacexs-florida-launch-plans-2000376903,2024-07-05T17:45:09Z
46,Silicon Valley Hasn’t Embraced Trump. But It’s Wavering on Biden,https://www.wired.com/story/silicon-valley-crypto-trump-biden-debate/,2024-07-11T09:30:00Z
47,Elon Musk's now lauding Jensen Huang for having once cleaned toilets,https://www.businessinsider.com/elon-musk-praise-jensen-huang-cleaned-toilets-2024-7,2024-07-01T06:32:09Z
48,Elon Musk says SpaceX and X will relocate their headquarters to Texas,https://arstechnica.com/space/2024/07/elon-musk-says-spacex-and-x-will-relocate-their-headquarters-to-texas/,2024-07-17T16:03:20Z
49,Tesla still has one massive leg up on every automaker,https://www.businessinsider.com/tesla-can-make-cars-cheaper-than-competitors-2024-6,2024-06-25T16:38:52Z
50,Elon Musk came up with a perfect audiobook list for anyone who thinks about Rome on a daily basis,https://www.businessinsider.com/elon-musk-recommended-audiobooks-think-about-rome-daily-war-history-2024-7,2024-07-01T10:31:21Z
51,Biden's feud with Musk is far from over,https://www.businessinsider.com/elon-musk-president-joe-biden-yearslong-feud-continues-2024-7,2024-07-18T11:54:48Z
52,Having Elon Musk as a boss is a tough gig — just ask X's Linda Yaccarino,https://www.businessinsider.com/elon-musk-linda-yaccarino-x-twitter-pressure-advertising-2024-7,2024-07-07T10:03:02Z
53,Elon Musk claims he is training “the world’s most powerful AI by every metric”,https://arstechnica.com/information-technology/2024/07/elon-musk-claims-he-is-training-the-worlds-most-powerful-ai-by-every-metric/,2024-07-24T16:19:41Z
54,"Elon Musk doubles down on Tesla's Dojo supercomputer, aiming to compete with Nvidia",https://www.businessinsider.com/elon-musk-doubles-down-tesla-dojo-compete-with-nvidia-2024-7,2024-07-24T02:18:33Z
55,Here's the who's who of business moguls descending on Sun Valley in rural Idaho for a weeklong summer camp for billionaires,https://www.businessinsider.com/sun-valley-conference-idaho-photos-2024-7,2024-07-10T08:25:03Z
56,"Some of Silicon Valley is pumped about JD Vance. Other CEOs, not so much.",https://www.businessinsider.com/business-ceo-reactions-jd-vance-trump-vp-musk-griffin-murdoch-2024-7,2024-07-16T09:54:39Z
57,"I went on the world's newest private jet, an $81 million Gulfstream G700 with its own bedroom for Qatar Airways' deep-pocketed customers",https://www.businessinsider.com/worlds-newest-private-jet-gulfstream-g700-qatar-airways-photos-ebace-2024-7,2024-07-07T10:48:02Z
58,How business leaders and billionaires are responding to Biden dropping out of the presidential race,https://www.businessinsider.com/business-leaders-billionaires-respond-biden-drops-out-elon-musk-2024-7,2024-07-21T19:31:54Z
59,Elon Musk asked OpenAI investor Vinod Khosla to support Trump. Khosla said he doesn't 'accept depravity'.,https://www.businessinsider.com/elon-musk-vinod-khosla-openai-investor-joe-biden-donald-trump-2024-7,2024-07-22T02:17:55Z
60,Elon Musk is reigniting his space feud with Jeff Bezos: 'Sue Origin',https://www.businessinsider.com/elon-musk-is-reigniting-his-space-feud-with-jeff-bezos-2024-6,2024-06-26T06:14:18Z
61,Cardano founder pitches Elon Musk decentralized solution for X’s woes,https://readwrite.com/cardano-founder-pitches-elon-musk-decentralized-solution-for-xs-woes/,2024-07-17T16:23:56Z
62,"Big Tech CEOs, billionaires, and business leaders react to Trump rally shooting",https://www.businessinsider.com/tech-ceos-business-leaders-react-trump-rally-shooting-2024-7,2024-07-14T02:17:49Z
63,Universal basic income has gone from utopian vision to economic reality. Here's what you need to know about UBI.,https://www.businessinsider.com/what-is-universal-basic-income-ubi-meaning-history-benefits-criticism-2024-7,2024-07-04T11:00:21Z
64,Trump says he loves Elon Musk even though he never heard of the $45 million-a-month donation plan from the billionaire,https://www.businessinsider.com/donald-trump-loves-elon-musk-45-million-donation-pac-2024-7,2024-07-21T00:21:57Z
65,Elon Musk’s Neuralink prepares for another human implant,https://readwrite.com/neuralink-prepares-for-second-human-implant/,2024-07-12T09:50:20Z
66,Biden tries to drum up fundraising off Elon Musk's Trump endorsement: 'The richest person in the world is now on Team MAGA',https://www.businessinsider.com/biden-campaign-says-musk-trying-to-control-country-with-money-2024-7,2024-07-17T17:50:59Z
67,SpaceX rivals are trying to capitalize on Elon Musk's move to Texas by poaching his employees,https://www.businessinsider.com/elon-musk-spacex-move-to-texas-rivals-poach-employees-2024-7,2024-07-18T09:58:32Z
68,Biden Admin Wins Supreme Court Case on Requests for Social Networks to Delete Posts,https://gizmodo.com/supreme-court-murthy-missouri-meta-twitter-youtube-1851561486,2024-06-26T15:55:00Z
69,Elon Musk is very publicly trying to recruit his billionaire peers to the Trump-Vance camp,https://www.businessinsider.com/elon-musk-going-all-in-recruit-billionaire-peers-trump-vance-2024-7,2024-07-22T05:51:49Z
70,Tesla shareholders are pressing Musk to release new models,https://www.businessinsider.com/tesla-shareholders-want-elon-musk-to-release-new-models-2024-7,2024-07-23T11:07:32Z
71,Elon Musk braces for another fight after X gets named and shamed,https://www.businessinsider.com/elon-musk-x-breaches-european-rules-regulators-eu-2024-7,2024-07-12T10:53:16Z
72,Elon Musk is gloating on X after Biden's big-boy press conference fumbles,https://www.businessinsider.com/elon-musk-gloating-after-biden-fumbles-press-conference-2024-7,2024-07-12T08:31:02Z
73,Elon Musk has finally found something that he can agree with Mark Zuckerberg on,https://www.businessinsider.com/elon-musk-finally-found-something-agree-with-mark-zuckerberg-on-2024-7,2024-07-24T03:38:56Z
74,"Tesla has humanoid robots ready for 2025, Musk says",https://readwrite.com/tesla-robots-elon-musk-optimus-androids-humanoids/,2024-07-24T11:41:16Z
75,Elon Musk seems to have built a 'mega rave cave' at Tesla's Berlin gigafactory,https://www.businessinsider.com/tesla-elon-musk-rave-cave-nightclub-berlin-gigafactory-2024-7,2024-07-13T09:57:02Z
76,Tesla's self-driving bias: Musk and influencers get priority in autonomous driving AI development,https://www.businessinsider.com/tesla-prioritizes-musk-vip-data-self-driving-2024-7,2024-07-09T13:09:29Z
77,Elon Musk says the Trump assassination attempt is making him want to build a flying metal suit of armor,https://www.businessinsider.com/elon-musk-trump-shooting-wants-build-flying-suit-armor-2024-7,2024-07-14T10:58:49Z
78,"Elon Musk says he's moving SpaceX, X headquarters from California to Texas",https://www.yahoo.com/news/elon-musk-says-hes-moving-195127441.html,2024-07-16T19:51:27Z
79,Elon Musk and Tesla are on the rise after a brutal start to the year,https://www.businessinsider.com/tesla-elon-musk-turnaround-ev-maker-market-rally-2024-7,2024-07-03T12:34:29Z
80,Elon Musk got his big payday. But Salesforce's Marc Benioff might not be so lucky.,https://www.businessinsider.com/salesforce-investors-vote-against-million-dollar-marc-benioff-pay-package-2024-7,2024-07-02T09:16:12Z
81,"Beware, Elon Musk — BYD just took its next step toward world domination",https://www.businessinsider.com/tesla-rival-byd-chinese-evs-expands-in-europe-new-factory-2024-7,2024-07-09T10:50:10Z
82,Elon Musk gives an update on Neuralink's brain-chip business. These are 5 things you can expect in the near future.,https://www.businessinsider.com/elon-musk-neuralink-update-what-to-expect-2024-7,2024-07-10T23:29:51Z
83,Elon Musk praises the first prime minister of Singapore as 'brilliant' in response to a glowing blog post about the country's airport,https://www.businessinsider.com/elon-musk-called-singapores-founding-father-lee-kuan-yew-brilliant-2024-7,2024-07-19T09:36:38Z
84,The Real Reason Will Smith Broke Twitch’s Biggest Streaming Record,https://www.wired.com/story/will-smith-twitch-streaming-record/,2024-07-15T22:29:21Z
85,Waymo Is Suing People Who Allegedly Smashed and Slashed Its Robotaxis,https://www.wired.com/story/waymo-sues-alleged-driverless-car-attackers/,2024-07-22T18:14:00Z
86,The Inevitability of Big Tech Backing Trump,https://www.wired.com/story/dial-up-jared-clemons/,2024-07-19T15:50:16Z
87,"Elon Musk's xAI supercomputer project has caused 'hysteria' among Memphis locals, city council member reportedly says",https://www.businessinsider.com/elon-musk-xai-gigafactory-memphis-local-concerns-water-power-report-2024-7,2024-07-18T18:57:52Z
88,"Elon Musk won $56 billion payday because of vote, Tesla argues in court",https://ca.news.yahoo.com/elon-musk-won-56-billion-174846977.html,2024-06-27T17:48:46Z
89,Elon Musk Is Winning,https://www.theatlantic.com/technology/archive/2024/07/joe-biden-x-announcement-elon-musk/679184/?utm_source=feed,2024-07-22T02:22:16Z
90,Restrictions on Trump's Facebook and Instagram lifted,https://www.bbc.com/news/articles/c4ngj2x5638o,2024-07-13T09:05:04Z
91,Elon Musk’s SpaceX will be destroying NASA’s International Space Station,https://readwrite.com/elon-musks-spacex-will-be-destroying-nasas-international-space-station/,2024-06-27T14:32:34Z
92,‘I’m Sick’: Biden Uses Positive COVID Test to Take Dig at Musk and Trump,https://time.com/6999946/biden-covid-digs-musk-trump/,2024-07-18T00:30:17Z
93,A funny AI video tweeted by Elon Musk risks Xi Jinping's wrath as Tesla rakes in China revenues,https://www.businessinsider.com/elon-musk-xi-jinping-red-line-winnie-pooh-video-tweet-2024-7,2024-07-23T05:01:27Z
94,Elon Says Have More Babies,https://slate.com/podcasts/what-next-tbd/2024/07/elon-wants-more-babies,2024-07-05T09:00:00Z
95,Elon Musk is the latest to call out Tenacious D's Kyle Gass for saying 'don't miss Trump next time.' Here's a timeline of the controversy.,https://www.businessinsider.com/what-jack-black-say-donald-trump-kyle-gass-dont-miss-2024-7,2024-07-16T12:39:08Z
96,"No need to polish your Cybertruck — you can now buy one that comes with a mirror-like sheen for $150,000",https://www.businessinsider.com/polished-tesla-cybertruck-for-sale-electric-vehicles-2024-6,2024-06-26T09:12:15Z
97,California's ban on LGBTQ parental notification policies faces legal challenge,https://abcnews.go.com/Politics/californias-ban-lgbtq-parental-notification-policies-faces-legal/story?id=112038082,2024-07-17T23:19:30Z
98,NASA taps Elon Musk's SpaceX to bring International Space Station out of orbit in a few more years,https://www.yahoo.com/news/nasa-taps-elon-musks-spacex-233514224.html,2024-06-26T23:35:14Z
99,Elon Musk’s Support for Donald Trump Could Boost Dogecoin Price to $0.51,https://readwrite.com/elon-musks-support-for-donald-trump-could-boost-dogecoin-price-to-0-51/,2024-07-23T16:31:12Z
