#,Title,URL,Published At
28,Copa America 2024 Soccer: Livestream Panama vs. United States From Anywhere,https://www.cnet.com/tech/services-and-software/copa-america-2024-soccer-livestream-venezuela-vs-mexico-from-anywhere/,2024-06-27T19:00:09Z
29,How to Watch Euro 2024: Denmark vs. Serbia Livestream Soccer From Anywhere - CNET,https://www.cnet.com/tech/services-and-software/how-to-watch-euro-2024-denmark-vs-serbia-livestream-soccer-from-anywhere/,2024-06-25T18:30:07Z
30,How to Watch Euro 2024: France vs. Poland Livestream Soccer From Anywhere - CNET,https://www.cnet.com/tech/services-and-software/how-to-watch-euro-2024-france-vs-poland-livestream-soccer-from-anywhere/,2024-06-25T15:48:56Z
31,How to Watch Euro 2024: England vs. Slovakia – Livestream Soccer From Anywhere,https://www.cnet.com/tech/services-and-software/how-to-watch-euro-2024-england-vs-slovakia-livestream-soccer-from-anywhere/,2024-06-30T13:00:10Z
32,How to Watch Euro 2024: Switzerland vs. Italy – Livestream Soccer From Anywhere,https://www.cnet.com/tech/services-and-software/how-to-watch-euro-2024-switzerland-vs-italy-livestream-soccer-from-anywhere/,2024-06-29T13:00:10Z
33,Building AI-powered SWE tools: Essential technical considerations for founders,https://www.innovationendeavors.com/insights/building-ai-powered-software-engineering-tools-essential-technical-considerations-for-founders,2024-07-03T15:22:56Z
34,X-Men's 35-Year History of Games That Are Wildly Hit and Miss,https://www.ign.com/articles/x-mens-35-year-history-of-games-that-are-wildly-hit-and-miss,2024-07-24T13:00:00Z
35,Mexico vs. Ecuador Livestream: How to Watch the Copa América Soccer Match Online for Free,https://variety.com/2024/shopping/athletes/mexico-vs-ecuador-live-stream-copa-america-soccer-online-free-1236057529/,2024-06-30T22:28:00Z
36,Comparing open source BGP stacks,https://elegantnetwork.github.io/posts/comparing-open-source-bgp-stacks/,2024-07-11T11:42:02Z
37,Flame Graphs: Making the opaque obvious (2017),https://tech.popdata.org/Flame-Graphs-Performance-Tuning-Made-Easy/,2024-06-26T11:43:56Z
38,DIY RFID Business Card and Badge Holder with Victorinox Swiss Army Knife Tools,https://mcuoneclipse.com/2024/06/30/customizable-diy-rfid-business-card-and-badge-holder-with-victorinox-swiss-army-knife-tools/,2024-07-02T23:10:56Z
39,Solving the Worst Problem in Programming Education: Windows,https://learncodethehardway.com/blog/29-solving-the-worst-problem-in-programming-education-windows/,2024-07-12T23:45:48Z
40,The future is self-hosted,https://leetsoftware.com/the-future-is-self-hosted/,2024-07-02T13:07:01Z
41,WebAssembly vs JavaScript: A Comparison,https://www.sitepoint.com/webassembly-javascript-comparison/,2024-07-01T20:00:12Z
42,"Zed, a GPU-accelerated IDE Written in Rust, is now available for Linux",https://www.omgubuntu.co.uk/2024/07/zed-editor-linux-released,2024-07-10T22:59:00Z
43,Tailwind CSS vs. Bootstrap: Utility-First vs. Pre-Built Components,https://www.javacodegeeks.com/2024/07/tailwind-css-vs-bootstrap-utility-first-vs-pre-built-components.html,2024-07-09T16:18:00Z
44,Top GitHub repositories which everyone should look,https://github.com/sachin-source/top-github-repositories-which-everyone-should-look,2024-07-06T20:40:03Z
45,Amazon Prime members can claim 15 more games at no additional cost,https://www.eurogamer.net/amazon-prime-members-can-claim-15-more-games-at-no-additional-cost,2024-06-25T12:29:53Z
46,Moving to a RTOS on the RP2040,https://blog.brixit.nl/moving-to-a-rtos-on-the-rp2040/,2024-07-05T02:59:25Z
47,JUnit vs Mockito: How They Differ,https://www.javacodegeeks.com/junit-vs-mockito-how-they-differ.html,2024-07-11T07:50:29Z
48,See how good — and easy — it is to use a Snapdragon X Elite laptop for software development from an actual developer,https://www.windowscentral.com/software-apps/see-how-good-and-easy-it-is-to-use-a-snapdragon-x-elite-laptop-for-software-development-from-an-actual-developer,2024-07-05T11:35:01Z
49,The Tekto A5 Spry Mini is a Tiny yet Mighty OTF Knife with a Tactical Demeanor,https://www.yankodesign.com/2024/07/04/the-tekto-a5-spry-mini-is-a-tiny-yet-mighty-otf-knife-with-a-tactical-demeanor/,2024-07-05T01:45:22Z
50,"In 2024, filmmakers are finally letting their love triangles close",https://www.avclub.com/2024-love-trianges-movies-challengers-past-lives-1851560762,2024-06-28T15:00:00Z
51,When to Use What: Types vs. Interfaces in TypeScript,https://www.javacodegeeks.com/2024/06/when-to-use-what-types-vs-interfaces-in-typescript.html,2024-06-26T05:15:00Z
52,Svelte vs. React: Front-End Framework Showdown,https://www.javacodegeeks.com/2024/07/svelte-vs-react-front-end-framework-showdown.html,2024-07-09T05:59:00Z
53,Karpathy: Let's reproduce GPT-2 (1.6B): one 8XH100 node 24h $672 in llm.c,https://github.com/karpathy/llm.c/discussions/677,2024-07-11T19:21:47Z
54,Python Engineering at Microsoft: Python in Visual Studio Code – July 2024 Release,https://devblogs.microsoft.com/python/python-in-visual-studio-code-july-2024-release/,2024-07-09T15:45:29Z
55,Luke Plant: Keeping things in sync: derive vs test,https://lukeplant.me.uk/blog/posts/keeping-things-in-sync-derive-vs-test/,2024-06-28T09:15:00Z
56,Integrating Image-To-Text And Text-To-Speech Models (Part 1),https://www.smashingmagazine.com/2024/07/integrating-image-to-text-and-text-to-speech-models-part1/,2024-07-24T10:00:00Z
57,So you think you know box shadows?,https://dgerrells.com/blog/how-not-to-use-box-shadows,2024-07-21T12:38:39Z
58,Migrating starlings are no copycats,https://www.sciencedaily.com/releases/2024/07/240705101147.htm,2024-07-05T14:11:47Z
59,Collectors.toMap() vs Collectors.groupingBy() in Java Streams,https://www.javacodegeeks.com/collectors-tomap-vs-collectors-groupingby-in-java-streams.html,2024-06-27T07:35:23Z
60,The golden age of scammers: AI-powered phishing,https://www.mailgun.com/blog/email/ai-phishing/,2024-07-16T22:54:26Z
61,New Hot Fuzz Funko POP Fires Two Guns Whilst Jumping Through The Air [Exclusive],https://www.slashfilm.com/1608753/new-hot-fuzz-funko-pop-simon-pegg-nicholas-angel-exclusive/,2024-06-25T16:00:09Z
62,Just Use MSYS2 You Say?,https://learncodethehardway.com/blog/30-just-use-msys2-you-say/,2024-07-18T11:01:49Z
63,"Humble Choice July 2024 Bundle Includes A Plague Tale, Ghostrunner 2, Starship Troopers, And More",https://www.gamespot.com/articles/humble-choice-july-2024-bundle-includes-a-plague-tale-ghostrunner-2-starship-troopers-and-more/1100-6524664/,2024-07-02T19:52:00Z
64,Trackmania Nightmares,http://hallofdreams.org/posts/trackmania-2/,2024-07-05T04:53:55Z
65,Engineering Principles for Building Financial Systems,https://substack.wasteman.codes/p/engineering-principles-and-best-practices,2024-07-11T01:47:46Z
66,Threadripper vs. Core i9: What’s the best CPU for game developers?,https://www.pcworld.com/article/2382308/threadripper-vs-core-i9-whats-the-best-cpu-for-game-developers.html,2024-07-01T15:06:08Z
67,9 Best QR Code Plugins for WordPress (Expert Picks),https://www.wpbeginner.com/showcase/best-qr-code-plugins-for-wordpress-expert-picks/,2024-07-12T10:00:00Z
68,RADV vs. AMDVLK Radeon Vulkan Ray-Tracing Performance For Mid-2024,https://www.phoronix.com/review/amdvlk-radv-rt,2024-07-17T15:50:00Z
69,Mazeppa: A modern supercompiler for call-by-value functional languages,https://github.com/mazeppa-dev/mazeppa,2024-07-12T09:04:11Z
70,Presidential Debate: Biden vs. Trump... on Tax & Estate Planning,https://www.forbes.com/sites/darrencase/2024/06/25/presidential-debate-biden-vs-trump-on-tax--estate-planning/,2024-06-25T17:22:15Z
71,Compile-time JSON deserialization in C++,https://medium.com/@abdulgh/compile-time-json-deserialization-in-c-1e3d41a73628,2024-07-06T09:35:33Z
72,Microsoft Vs. Apple Vs. Google: Which AI Stock Is A Buy Ahead Of Earnings?,https://www.forbes.com/sites/investor-hub/article/microsoft-apple-google-which-ai-stock-buy-earnings/,2024-07-15T14:45:55Z
73,"AMD Zen 4 vs. Intel Core Ultra 7 ""Meteor Lake"" In 400+ Benchmarks On Linux 6.10",https://www.phoronix.com/review/linux-610-amd-zen4-intel-meteorlake,2024-07-01T15:33:15Z
74,Visual Studio Code vs VSCodium: What’s the Difference?,https://www.maketecheasier.com/visual-studio-code-vs-vscodium/,2024-07-16T21:25:00Z
75,Cloned Dictionary vs. Immutable Dictionary vs. Frozen Dictionary in high traffic systems,https://ravendb.net/articles/cloned-dictionary-vs-immutable-dictionary-vs-frozen-dictionary-in-high-traffic-systems,2024-07-03T12:00:00Z
76,Linux 6.11 To Offer More Fine-Tuned Control Over Swappiness,https://www.phoronix.com/news/Linux-6.11-Fine-Swappiness,2024-07-05T13:12:44Z
77,Nikon Z6 III sensor readout speed measurements,https://nikonrumors.com/2024/07/06/nikon-z6-iii-sensor-readout-speed-measurements.aspx/,2024-07-06T16:30:52Z
78,Shockingly-fast data manipulation in R with polars,https://www.r-bloggers.com/2024/07/shockingly-fast-data-manipulation-in-r-with-polars/,2024-07-19T12:00:00Z
79,Call of Duty Mobile Free Redeem Codes (July 2024),https://www.talkandroid.com/484081-call-of-duty-mobile-free-redeem-codes/,2024-07-11T09:27:56Z
80,"PyCoder’s Weekly: Issue #637 (July 9, 2024)",https://pycoders.com/issues/637,2024-07-09T19:30:00Z
81,Improving GitHub Copilot Completions in VS Code for C++ Developers,https://devblogs.microsoft.com/cppblog/improving-github-copilot-completions-in-vs-code-for-c-developers/,2024-07-22T14:43:56Z
82,AMD Ryzen 7000/8000 Series vs. 14th Gen Intel Core CPU Performance On Linux 6.10 With 400+ Benchmarks,https://www.phoronix.com/review/amd-ryzen-intel-core-linux610,2024-07-08T15:02:00Z
83,Weekly poll: will you buy the Samsung Galaxy Z Fold6 or Galaxy Z Flip6?,https://www.gsmarena.com/weekly_poll_will_you_buy_the_samsung_galaxy_z_fold6_or_galaxy_z_flip6-news-63673.php,2024-07-14T14:38:01Z
84,On-Page vs. Off-Page SEO: What's the Difference?,https://www.semrush.com/blog/on-page-vs-off-page-seo/,2024-07-22T09:10:00Z
85,"Kernel Optimizations, XZ, AMD ZLUDA, NOVA, EPYC 4004 & Other H1'2024 Highlights",https://www.phoronix.com/news/H1-2024-Highlights,2024-06-30T10:20:47Z
86,How to use Jupyter Notebook in VSCode,https://www.sqlservercentral.com/articles/how-to-use-jupyter-notebook-in-vscode,2024-07-22T00:00:11Z
87,Next.js vs. Gatsby for Jamstack Websites,https://www.javacodegeeks.com/2024/07/next-js-vs-gatsby-for-jamstack-websites.html,2024-07-05T16:32:00Z
88,Empowering undergraduate computer science students to shape generative AI research,https://www.raspberrypi.org/blog/empowering-undergraduate-computer-science-students-to-shape-generative-ai-research/,2024-07-15T08:55:39Z
89,The dangers of malvertising — and how to protect yourself against it,https://www.pcworld.com/article/2385494/this-is-how-dangerous-malvertising-is-and-how-you-can-protect-yourself-against-it.html,2024-07-16T10:00:00Z
90,New Samsung Galaxy Ring leak shows its health-tracking features in action,https://www.techradar.com/health-fitness/new-samsung-galaxy-ring-leak-shows-its-health-tracking-features-in-action,2024-07-01T09:34:49Z
91,Customize VS Code Settings,https://realpython.com/courses/customize-vscode-settings/,2024-07-09T14:00:00Z
92,"Trump vs Biden—Given The Animus, Do Economic Polices Even Matter?",https://www.forbes.com/sites/joelshulman/2024/07/07/trump-vs-biden-given-the-animus-do-economic-polices-even-matter/,2024-07-07T23:09:18Z
93,A Better Merge Workflow with Jujutsu,https://ofcr.se/jujutsu-merge-workflow/,2024-07-01T05:24:23Z
94,R Microbenchmark: How To Measure And Compare The Execution Of R Expressions,https://www.r-bloggers.com/2024/07/r-microbenchmark-how-to-measure-and-compare-the-execution-of-r-expressions/,2024-07-16T14:53:35Z
95,MySQL vs. MariaDB: a brief comparison guide,https://www.techspot.com/news/103929-mysql-vs-mariadb-brief-comparison-guide.html,2024-07-23T12:16:00Z
96,"PyCoder’s Weekly: Issue #639 (July 23, 2024)",https://pycoders.com/issues/639,2024-07-23T19:30:00Z
97,Getting To The Bottom Of Minimum WCAG-Conformant Interactive Element Size,https://www.smashingmagazine.com/2024/07/getting-bottom-minimum-wcag-conformant-interactive-element-size/,2024-07-19T13:00:00Z
98,VS Code to the Cloud in 60 Seconds on Web Rush #289,https://www.johnpapa.net/vs-code-to-the-cloud-in-60-seconds-on-web-rush-289/,2024-07-18T12:00:46Z
99,"Zuckerberg and Peter Thiel on Facebook, Millenials, and Predictions for 2030",https://www.techemails.com/p/mark-zuckerberg-peter-thiel-millennials,2024-07-07T16:28:34Z
